player_id,name,position,team,age,height,bats,throws,experience,games,at_bats,plate_appearances,singles,doubles,triples,homeruns,runs_batted_in,sac_fly,sac_hits,strikeouts,walks,ground_dbl_play,hit_by_pitch,int_walks,pitches_seen_ab,wpa,war,contact,gap,power,eye,avoid_k,infield_range,infield_error,infield_arm,turn_dp,outfield_range,outfield_error,outfield_arm,catcher_ability,catcher_arm,P,C,1B,2B,3B,SS,LF,CF,RF,speed,steal,run,sacBunt,bunthit,int_neutral,int_high,we_neutral,we_high,greed_neutral,greed_high,loyalty_neutral,loyalty_high,leader_neutral,leader_high,avg,obp,slg,ops,iso,babip
19228,Damani Loving,C,HOU,29,193,R,R,12,135,484,532,53,25,1,28,68,0,0,166,47,9,1,4,4.34,-0.3697,2.0738,10,15,12,12,9,3,6,6,1,1,6,4,6,11,0,6,5,0,0,0,0,0,0,13,18,15,5,9,1,0,0,0,0,1,0,0,0,0,0.221,0.291,0.450,0.742,0.229,0.272
20235,Ezequiel Luna,LF,NYY,25,192,S,R,9,85,330,385,40,14,4,12,37,4,0,125,41,3,10,2,4.65,0.3632,-0.3984,12,18,16,14,10,2,3,5,2,12,17,10,1,1,0,0,1,0,0,0,14,6,11,19,19,11,3,1,1,0,1,0,1,0,1,0,1,0,0.212,0.314,0.388,0.702,0.176,0.294
37701,Jorge Ocasio,LF,BAL,27,190,L,L,10,21,42,53,5,0,0,2,3,0,0,12,10,5,1,0,4.60,0.0973,-0.1127,12,14,14,11,12,1,2,6,1,10,13,16,1,1,0,0,0,0,0,0,11,0,11,6,1,1,6,1,1,0,0,1,0,0,1,0,0,1,0.167,0.340,0.310,0.649,0.143,0.179
43691,Takekazu Kobayashi,CF,NYM,26,187,L,R,11,141,418,471,67,18,3,3,22,0,0,97,50,4,3,2,4.38,-1.3992,0.332,11,11,3,12,14,8,5,9,7,17,16,18,1,1,0,0,0,0,0,0,20,15,20,18,19,20,12,6,1,0,0,0,1,0,1,0,1,0,0.218,0.306,0.297,0.602,0.079,0.277
38334,Kevin Broglio,RF,MIA,25,184,R,R,7,154,593,637,105,37,7,3,54,5,1,79,32,20,6,0,3.52,-2.8789,-0.117,15,14,8,7,18,1,1,9,1,11,13,17,1,1,0,0,0,0,0,0,0,0,13,16,19,10,16,12,1,0,1,0,1,0,1,0,1,0,0.256,0.299,0.358,0.656,0.101,0.289
39840,Joey Fowler,RF,ATL,25,186,L,L,8,162,625,696,66,31,4,58,116,6,0,192,57,6,8,2,4.21,2.5989,4.3904,15,18,18,12,11,2,4,10,1,11,15,15,1,1,0,0,0,0,0,0,14,0,13,19,14,10,6,1,1,0,0,1,1,0,0,1,1,0,0.254,0.322,0.595,0.917,0.341,0.265
40601,Juan Figueredo,LF,CIN,26,184,R,R,8,126,237,264,42,15,4,10,34,4,0,65,15,3,8,0,4.03,0.8781,1.8863,12,15,12,10,12,1,4,11,3,14,14,14,1,1,0,0,0,0,0,0,17,10,10,17,20,20,1,1,0,0,1,0,0,1,1,0,0,1,0.300,0.356,0.523,0.879,0.224,0.367
41347,Sergio Marrufo,3B,NYM,31,186,R,R,15,159,612,674,103,33,2,26,94,6,2,118,42,17,12,1,3.90,2.6853,3.3682,11,14,13,9,15,9,15,20,16,4,10,16,1,1,0,0,0,0,16,2,0,0,1,1,6,12,6,2,1,0,0,1,1,0,0,1,1,0,0.268,0.324,0.456,0.780,0.188,0.291
43639,Ta-heng Huan,3B,STL,27,193,R,R,12,115,320,379,28,26,5,7,34,4,0,74,52,5,3,1,4.83,0.08250000000000002,1.0758999999999999,12,17,10,12,15,15,20,17,20,3,8,11,1,1,0,0,14,19,19,17,0,0,0,14,5,2,5,1,0,1,1,0,1,0,1,0,1,0,0.206,0.319,0.384,0.704,0.178,0.243
35677,Josh Blake,RF,LAD,25,186,R,R,7,88,106,118,13,7,0,8,17,0,1,24,9,3,2,0,4.00,0.8537,0.6034,13,13,11,8,14,10,9,9,10,9,15,16,1,1,0,0,0,6,1,0,0,0,11,13,18,9,8,1,1,0,0,1,1,0,1,0,1,0,0.264,0.333,0.557,0.890,0.292,0.270
37679,Mike Wessinger,RF,MIL,25,183,R,R,7,107,119,134,14,6,1,4,19,1,0,50,12,1,2,1,4.41,0.0172,-0.3409,10,17,9,10,9,10,11,10,11,13,17,16,1,1,0,0,0,0,0,0,17,9,16,18,14,8,20,14,1,0,0,0,1,0,0,1,1,0,0.210,0.291,0.378,0.669,0.168,0.318
40516,Arturo Mata,2B,MIL,33,183,L,R,17,100,335,361,58,12,0,10,35,0,0,111,23,6,3,0,4.15,-1.972,1.072,10,8,14,9,9,17,15,19,17,9,10,14,1,1,0,0,9,19,19,16,0,0,1,15,15,16,6,9,1,0,1,0,0,0,1,0,1,0,0.239,0.294,0.364,0.658,0.125,0.327
27270,Jamie Greene,CF,MIN,27,185,R,R,9,136,544,599,89,26,5,15,46,0,3,128,45,16,7,0,4.02,-1.2881,2.4424,13,14,11,10,13,2,4,9,3,17,13,13,1,1,0,0,0,0,0,0,20,15,17,18,19,17,7,1,1,0,1,0,1,0,0,1,0,0,0.248,0.314,0.397,0.711,0.149,0.299
34724,Zach Fairwell,CF,WAS,24,191,L,L,6,105,161,171,26,10,2,4,13,2,0,31,7,4,1,0,3.34,-0.0972,0.1479,12,13,7,7,17,14,9,16,1,17,15,20,1,1,0,0,18,0,0,0,4,16,16,19,20,13,7,5,1,0,1,0,1,0,1,0,1,0,0.261,0.292,0.422,0.715,0.161,0.297
21085,Juan Caceres,DH,MTL,29,197,R,L,12,90,297,321,40,18,1,16,54,3,0,81,16,8,5,3,3.90,0.1016,0.1347,13,15,15,10,11,1,2,6,1,5,10,12,1,1,0,0,0,0,0,0,0,0,5,6,3,2,6,1,1,0,0,1,1,0,1,0,1,0,0.253,0.299,0.481,0.781,0.229,0.291
1994,Humberto Lazo,LF,MIL,31,188,L,L,15,155,559,643,115,37,4,3,47,2,14,82,65,14,3,0,4.28,0.1478,1.5952,14,16,1,12,17,5,4,4,1,11,11,12,1,1,0,0,0,0,0,0,13,2,0,15,18,19,18,12,0,1,0,1,0,0,0,1,1,0,0.284,0.361,0.381,0.742,0.097,0.328
26662,Jorge Galarza,LF,HOU,30,184,L,R,12,90,277,346,29,7,2,11,31,1,0,95,68,10,0,1,5.91,-0.9211,-0.0946,11,9,12,18,10,2,2,9,2,8,11,12,1,1,0,0,3,0,0,0,9,0,7,8,7,9,5,1,0,0,1,0,1,0,0,1,1,0,0.177,0.338,0.336,0.674,0.159,0.221
43246,Jorge Maldonado,C,VAN,27,185,L,R,4,54,133,151,14,6,0,3,14,1,0,42,16,6,1,0,4.56,-0.9373,-0.2556,9,14,11,12,9,5,9,5,2,1,2,3,13,8,0,10,4,0,0,0,0,0,0,1,2,1,9,4,1,0,1,0,1,0,0,1,1,0,0.173,0.265,0.286,0.551,0.113,0.225
21777,Jorge Trujillo,LF,LAD,26,184,L,R,10,161,606,674,90,32,2,25,67,0,0,135,63,7,4,5,4.12,1.6991,2.1767,15,18,12,11,15,5,7,6,8,15,9,5,1,1,0,0,0,0,0,0,15,0,5,19,20,15,3,1,1,0,1,0,0,0,1,0,1,0,0.246,0.321,0.429,0.750,0.183,0.278
24112,Alfredo Flores,1B,LVS,27,177,S,R,7,162,632,713,131,43,4,33,111,7,0,112,70,5,4,13,4.24,4.0579,5.3651,18,17,16,12,17,8,12,9,17,2,10,5,1,1,0,0,12,8,0,0,0,0,0,15,17,7,6,1,0,0,0,1,0,1,1,0,0,0,0.334,0.400,0.571,0.971,0.237,0.360
27250,Royce Lewis,2B,OAK,35,185,R,R,25,118,398,452,66,15,3,17,54,1,2,124,48,6,3,2,4.48,0.9601,1.6914,12,13,10,13,12,11,19,14,17,7,14,11,1,1,0,0,0,16,5,9,0,0,0,12,20,20,15,4,1,0,1,0,1,0,0,1,1,0,0.254,0.338,0.435,0.772,0.181,0.326
43629,Rogelio Corona,RF,STL,25,185,L,R,9,12,11,13,0,1,0,0,2,0,0,3,2,0,0,1,3.36,-0.0417,-0.1186,13,16,14,10,12,1,2,12,2,10,14,15,1,1,0,0,0,0,0,0,12,4,12,6,18,20,8,1,1,0,1,0,1,0,0,0,0,0,0.091,0.231,0.182,0.413,0.091,0.125
36018,Eric Sparks,1B,PIT,26,192,L,L,5,152,487,571,49,18,0,41,75,1,0,184,78,5,4,7,5.28,1.4958,1.7773,11,15,18,16,8,2,11,7,2,8,7,12,1,1,6,0,9,0,0,0,8,0,2,13,16,17,14,14,1,0,1,0,0,1,0,0,1,0,0.222,0.333,0.511,0.845,0.290,0.255
40234,Jim Roberts,CF,HOU,26,185,R,R,9,158,629,693,59,15,6,39,88,4,0,258,57,13,3,0,4.41,-0.1474,1.483,9,11,17,12,7,6,5,7,6,17,18,16,1,1,0,0,0,0,0,0,0,15,0,20,20,19,5,1,1,0,1,0,0,0,1,0,1,0,0.189,0.258,0.418,0.676,0.229,0.238
41161,Mike Matters,C,MIN,26,184,R,R,8,62,181,203,21,12,0,2,10,1,3,72,17,8,1,0,4.72,-1.5824,-0.4055,9,10,5,14,8,2,2,2,2,1,11,3,14,15,0,16,0,0,0,0,0,0,0,1,4,1,13,3,1,0,0,1,0,0,0,1,1,0,0.193,0.265,0.293,0.558,0.099,0.306
40923,Noel Gaston,1B,NYY,26,185,L,L,8,162,560,691,73,26,1,44,104,4,1,173,124,10,2,4,5.92,3.7308,4.7604,12,11,16,19,10,6,8,7,3,1,3,4,1,1,0,0,10,0,0,0,0,0,0,2,3,4,6,4,1,0,1,0,0,1,1,0,0,1,0.257,0.391,0.543,0.934,0.286,0.288
42069,Branco de Jong,RF,TOR,27,185,L,R,10,141,541,600,98,48,5,32,99,2,0,55,55,22,2,3,3.81,2.4256,7.7565,15,16,12,10,17,1,2,7,2,13,14,16,1,1,0,0,0,0,0,0,15,7,15,12,18,19,4,5,0,1,1,0,1,0,1,0,1,0,0.338,0.400,0.623,1.023,0.285,0.331
38516,Lenin Rodriguez,C,PHI,36,175,R,R,26,41,114,124,11,8,0,3,8,0,0,43,9,4,1,2,4.08,-1.0835,-0.15,9,12,8,12,9,1,7,8,2,1,2,5,8,14,0,10,2,0,0,0,0,0,0,7,7,19,12,1,1,0,1,0,1,0,1,0,1,0,0.193,0.258,0.342,0.600,0.149,0.279
38116,Greg McAleer,2B,SF,24,181,L,R,6,134,446,473,86,34,1,4,36,4,0,43,19,21,4,0,3.36,-0.3687,1.3206,13,13,5,5,18,13,9,11,19,3,8,7,1,1,0,0,0,14,0,0,0,0,0,2,20,19,6,4,1,0,0,1,1,0,1,0,1,0,0.280,0.313,0.388,0.701,0.108,0.300
40576,Chad West,2B,HOU,32,183,S,R,10,60,165,197,14,5,0,8,24,0,0,78,28,1,4,0,5.34,-0.2864,0.1741,8,12,10,15,7,12,15,16,18,2,17,14,1,1,0,0,0,15,14,11,0,0,0,9,19,20,13,9,0,1,0,1,1,0,1,0,1,0,0.164,0.299,0.339,0.639,0.176,0.241
20973,Ted Bowling,SS,CLE,32,186,R,R,11,157,561,634,99,25,4,13,75,6,2,128,64,14,1,1,4.52,0.4383,2.6044,12,11,7,13,13,17,19,19,20,11,15,14,1,1,0,0,0,14,0,18,0,0,0,10,14,12,11,1,0,0,1,0,1,0,1,0,1,0,0.251,0.326,0.380,0.706,0.128,0.300
22966,Juan Flores,LF,ARI,24,185,L,L,7,160,590,680,90,48,0,40,115,2,0,95,71,16,17,2,4.38,4.9604,6.4718,20,18,17,12,17,1,2,4,1,11,16,14,1,1,0,0,0,0,0,0,13,0,6,5,10,10,5,2,1,0,1,0,1,0,0,0,0,0,0.302,0.391,0.586,0.978,0.285,0.302
23798,Jorge Bascoy,3B,MIL,27,193,R,R,9,75,229,250,16,8,0,12,35,1,3,68,15,7,2,0,4.17,0.039,-0.8458,10,16,13,11,9,10,15,16,8,4,12,11,1,1,0,0,0,0,13,0,0,0,0,8,13,13,4,1,0,0,0,1,1,0,1,0,1,0,0.157,0.215,0.349,0.564,0.192,0.160
23835,Brendan Rodgers,2B,DET,38,183,R,R,24,156,608,686,111,25,4,28,81,8,3,138,56,13,11,0,4.27,1.2333,4.4007,12,13,13,11,11,13,19,15,16,1,8,10,1,2,0,0,0,17,14,12,0,0,0,11,18,19,8,3,0,1,1,0,0,1,1,0,1,0,0.276,0.344,0.469,0.813,0.192,0.311
34336,Kevin Parmenter,2B,STL,29,188,R,R,11,157,628,683,116,36,6,6,49,0,3,89,41,13,10,0,3.69,0.6698,-0.3785,15,16,4,10,17,9,9,9,12,5,8,2,1,1,0,0,16,8,0,0,0,0,0,19,20,20,18,16,1,0,0,1,1,0,1,0,0,1,0.261,0.317,0.366,0.683,0.105,0.296
41601,Micah Owens,3B,NYM,26,190,R,R,8,71,64,66,16,2,0,1,5,0,0,19,2,2,0,1,3.70,-0.1383,0.2854,11,13,11,11,10,10,14,18,13,1,6,14,1,1,0,0,18,0,14,0,0,0,0,7,17,17,5,9,1,0,0,1,0,0,0,1,1,0,0.297,0.318,0.375,0.693,0.078,0.409
43560,Juan Tamayo,CF,MIL,25,187,S,R,9,161,533,593,84,33,5,16,53,5,1,77,49,8,5,2,4.06,0.2987,3.0998,11,13,9,11,17,19,20,14,17,16,19,19,1,1,0,0,0,0,18,0,20,15,20,18,17,7,5,10,0,0,0,1,1,0,1,0,1,0,0.259,0.324,0.430,0.754,0.171,0.274
31038,Dashawn Saintfleur,LF,NSH,25,186,L,L,4,151,568,669,66,42,2,47,103,2,0,137,87,18,12,10,4.62,1.7056,5.9136,15,15,17,14,13,6,5,7,1,9,12,10,1,1,0,0,9,0,0,0,10,0,4,3,12,14,2,1,0,1,0,1,1,0,1,0,1,0,0.276,0.383,0.606,0.988,0.329,0.285
19457,Mike Blickenstaff,SS,NYY,24,191,L,R,6,5,17,21,0,1,1,1,3,0,0,6,4,0,0,0,5.12,-0.1818,0.0808,7,13,11,15,7,17,17,14,17,8,11,13,1,1,0,0,0,16,0,17,0,0,0,17,13,5,12,8,1,0,1,0,1,0,1,0,1,0,0.176,0.333,0.529,0.863,0.353,0.200
24187,Juan Miramontes,CF,NYY,25,184,L,L,7,138,521,602,80,21,5,50,115,3,0,127,58,7,19,4,4.34,4.676,7.1728,17,15,18,12,13,11,7,6,1,15,13,14,1,1,0,0,0,0,0,0,0,12,6,18,14,19,2,1,1,0,1,0,0,1,0,0,0,0,0.299,0.388,0.647,1.035,0.347,0.305
37392,Ismael Olmo,2B,MTL,22,193,L,R,5,150,512,573,75,30,1,22,62,3,3,153,51,1,4,2,4.37,1.7873,2.031,12,14,13,11,11,15,12,11,15,7,10,9,1,1,0,0,0,14,0,13,0,0,0,20,7,13,20,9,1,0,1,0,0,1,0,0,1,0,0.250,0.321,0.441,0.762,0.191,0.312
38489,Gilberto Escarsega,LF,STL,28,183,L,L,10,161,617,717,82,35,2,59,129,5,2,144,88,11,5,6,4.61,6.5663,7.3077,15,18,17,13,14,2,4,9,1,10,13,15,1,1,0,0,0,0,0,0,13,0,0,12,5,6,2,1,1,0,0,1,1,0,1,0,1,0,0.288,0.379,0.639,1.018,0.350,0.284
17917,Inácio Friza,2B,NSH,25,186,R,R,9,19,53,57,6,2,0,0,4,0,0,17,3,0,1,0,4.19,-0.4837,-0.0547,9,10,4,11,10,16,16,16,18,7,11,14,1,1,0,0,19,19,0,15,0,0,0,19,20,20,12,10,1,0,1,0,0,1,0,0,0,0,0.151,0.211,0.189,0.399,0.038,0.222
38844,Juan Flores,LF,BAL,24,184,L,L,6,159,593,669,83,42,2,35,93,3,2,146,70,15,1,2,4.47,2.7103,3.8289,14,16,15,12,13,3,7,7,2,11,14,12,1,1,0,0,0,0,0,0,13,0,0,12,11,9,8,1,1,0,1,0,0,0,1,0,1,0,0.273,0.349,0.528,0.877,0.255,0.306
1829,Yeong-il Yaung,C,NSH,25,195,R,R,9,49,131,153,14,12,0,2,12,1,3,38,17,8,1,1,4.45,-0.8336,0.018,11,14,10,11,13,2,4,6,2,1,8,5,8,9,0,7,0,0,0,0,0,0,0,2,8,4,12,2,1,0,0,1,1,0,1,0,1,0,0.214,0.307,0.351,0.658,0.137,0.283
1945,Maxence Bocquet,2B,LAD,24,185,R,R,9,12,21,24,2,2,0,0,0,0,0,8,2,0,1,0,4.14,-0.2203,0.0617,11,14,9,7,13,11,18,11,16,3,9,7,1,1,0,0,0,14,5,8,0,0,0,4,17,20,7,2,1,0,1,0,1,0,1,0,1,0,0.190,0.292,0.286,0.577,0.095,0.308
22723,Sergio Moreno,2B,LAD,23,184,R,R,7,45,134,136,24,3,0,0,3,0,1,37,0,3,1,0,2.93,-0.6363,-1.1209,14,9,1,3,17,10,12,8,18,1,10,3,1,1,0,0,0,12,0,0,0,0,0,20,18,20,5,10,1,0,1,0,0,1,0,0,0,0,0.201,0.207,0.224,0.431,0.022,0.278
32582,Robbie Perry,SS,TEX,23,193,R,R,5,57,190,210,30,13,2,3,23,3,0,29,12,8,5,0,3.45,-0.5288,0.178,13,14,5,5,16,17,12,16,19,9,9,13,1,1,0,0,0,4,0,15,0,0,0,8,2,6,5,1,1,0,1,0,1,0,1,0,1,0,0.253,0.310,0.389,0.699,0.137,0.280
32730,Jorge Andrade,1B,PHI,25,192,S,L,7,113,416,476,46,21,0,29,77,5,1,118,40,10,14,0,4.36,-1.0295,1.3608,14,14,15,11,12,7,9,8,2,4,1,2,1,1,0,0,14,0,0,0,0,0,0,5,12,9,19,2,1,0,1,0,0,0,0,1,1,0,0.231,0.316,0.490,0.806,0.260,0.245
34650,Kevin Worley,RF,NSH,29,192,L,L,11,123,397,443,53,24,4,21,71,2,1,88,38,4,5,4,4.07,1.8058,1.6654,12,13,14,10,13,1,3,8,1,10,10,17,1,1,0,0,0,0,0,0,10,0,12,10,15,10,5,1,0,0,0,1,0,0,1,0,1,0,0.257,0.328,0.496,0.824,0.239,0.279
38827,Dave Leppla,1B,NYM,27,182,R,R,9,162,649,691,113,28,0,53,120,6,0,43,27,30,8,1,3.41,2.2455,5.173,18,12,19,10,20,8,8,20,8,4,9,16,1,1,0,0,12,0,9,0,0,0,0,4,7,6,4,1,1,0,0,1,0,0,0,1,1,0,0.299,0.332,0.587,0.919,0.288,0.252
40354,Jake Taylor,2B,BOS,25,188,S,R,8,158,640,711,100,50,4,19,78,7,5,120,54,22,5,2,4.07,2.772,1.8925,13,15,10,11,15,13,14,16,15,4,8,14,1,1,0,0,0,14,14,11,0,0,0,10,3,2,7,8,1,0,1,0,0,1,1,0,1,0,0.270,0.329,0.450,0.779,0.180,0.303
34917,Eddie Pettee,1B,CHC,30,184,R,R,12,137,257,308,32,19,1,13,47,0,1,69,49,5,1,5,4.86,0.0988,1.817,12,15,12,15,13,5,15,15,11,4,3,11,1,1,0,0,12,0,9,0,0,0,0,2,14,14,6,1,1,0,0,1,1,0,0,1,1,0,0.253,0.375,0.486,0.861,0.233,0.297
43414,Juan Chavira,1B,BAL,28,198,R,R,12,80,93,111,14,4,0,9,16,0,0,18,17,1,1,2,4.40,0.3183,0.8866,11,15,12,12,13,11,11,4,9,1,7,5,1,1,0,0,20,2,0,0,0,0,0,1,5,1,6,1,1,0,0,1,0,0,1,0,0,0,0.290,0.405,0.624,1.029,0.333,0.273
38240,Jorge Luna,3B,DET,28,190,S,R,10,156,579,667,76,27,6,41,103,4,0,145,65,11,19,5,4.41,4.7184,5.6545,14,13,18,11,13,12,14,20,11,8,10,15,1,1,0,0,0,0,16,0,0,0,0,10,6,1,4,1,1,0,1,0,1,0,1,0,1,0,0.259,0.351,0.539,0.890,0.280,0.275
38399,Joe Harris,SS,NYY,25,184,R,R,7,19,62,71,10,3,0,0,2,1,1,14,5,2,2,0,3.55,-0.4624,-0.1148,10,11,4,8,13,13,16,17,18,4,9,14,1,1,0,0,0,17,0,13,0,0,0,17,19,11,12,1,1,0,1,0,1,0,1,0,1,0,0.210,0.286,0.258,0.544,0.048,0.265
39195,Jon Mackie,LF,MTL,23,177,L,L,5,54,137,152,24,7,3,2,13,2,0,25,10,1,2,1,3.65,-0.4437,-0.0034,15,15,12,8,17,11,8,7,1,14,14,12,1,1,0,0,0,0,0,0,9,11,4,19,17,19,3,11,1,0,1,0,1,0,1,0,0,0,0.263,0.318,0.401,0.719,0.139,0.304
39744,Kevin Strickland,2B,LVS,28,185,R,R,10,159,649,709,84,35,3,32,89,5,4,152,44,16,7,1,3.88,-0.802,1.6832,11,17,13,9,15,13,11,6,12,10,3,7,1,1,0,0,0,12,0,0,0,0,0,16,19,20,19,11,1,0,1,0,1,0,1,0,1,0,0.237,0.291,0.448,0.739,0.211,0.260
43463,Alfredo Cordovez,2B,TEX,28,187,R,R,12,112,360,407,48,20,2,12,33,1,0,97,43,15,3,1,4.42,-0.7149,1.0791,10,13,8,13,13,15,14,10,16,13,20,16,1,1,0,0,0,17,0,13,18,10,16,17,9,2,6,9,1,0,1,0,1,0,1,0,1,0,0.228,0.314,0.394,0.709,0.167,0.278
18252,Gwang-oo Kym,SS,LAA,23,184,R,R,7,40,136,145,11,3,0,3,10,0,0,47,8,9,0,0,3.72,-2.1288,-0.6978,7,9,3,9,7,20,19,20,19,4,14,20,1,1,0,0,0,10,14,20,1,0,0,5,8,11,8,2,0,0,1,0,1,0,1,0,1,0,0.125,0.174,0.213,0.387,0.088,0.163
39228,Ben Dawes,1B,VAN,27,184,R,R,9,14,10,14,0,0,0,1,1,0,0,6,4,0,0,1,6.40,0.2365,0.0045,9,14,16,10,9,6,10,20,7,4,3,15,1,1,0,0,12,0,5,0,0,0,0,1,6,10,5,1,1,0,1,0,1,0,1,0,0,0,0.100,0.357,0.400,0.757,0.300,0.000
42460,Jackson Broderick,C,MIN,22,194,S,R,2,67,221,270,27,7,0,12,27,1,0,93,46,3,2,1,5.51,-1.0356,1.4778,12,13,16,15,7,2,15,4,12,2,3,3,15,14,0,13,0,0,0,0,0,0,0,13,9,14,9,9,0,1,1,0,0,0,0,1,0,1,0.208,0.348,0.403,0.751,0.195,0.291
22536,Esteban Casarez,2B,LAD,27,184,R,R,9,138,590,626,89,30,4,16,58,4,1,126,27,7,4,0,3.53,0.6429,-0.2294,13,14,8,7,15,12,18,8,18,1,8,3,1,1,0,0,0,16,0,2,0,0,0,14,17,20,5,7,1,0,0,1,0,1,1,0,1,0,0.236,0.272,0.381,0.653,0.146,0.272
34029,Danny Beaty,RF,PHI,26,184,L,R,5,156,557,634,60,27,2,54,114,4,1,171,60,7,12,0,4.36,2.6705,4.9871,14,17,17,11,12,11,9,11,10,10,16,16,1,1,0,0,0,8,6,0,13,4,12,12,13,16,1,9,1,0,0,1,1,0,1,0,0,1,0.257,0.340,0.603,0.943,0.346,0.265
35172,Josh Gertner,3B,ATL,27,182,R,R,9,161,578,670,64,40,2,28,78,3,2,184,68,12,19,2,4.56,3.3443,4.1614,12,17,14,12,10,13,15,19,9,1,11,13,1,1,0,0,12,0,16,0,0,0,0,3,8,9,5,1,1,0,1,0,1,0,0,1,1,0,0.232,0.331,0.453,0.784,0.221,0.287
40034,Dashawn McCalop,1B,BOS,26,189,L,R,9,94,336,365,55,18,1,11,39,3,0,82,26,16,0,0,4.09,0.1972,-0.5648,14,15,12,11,15,2,11,8,4,3,2,2,1,1,0,0,8,0,0,0,0,0,0,1,2,1,8,4,1,0,0,1,1,0,1,0,1,0,0.253,0.304,0.411,0.715,0.158,0.301
40365,Luis Soto,CF,CLE,34,189,L,R,18,156,578,627,89,27,1,20,67,0,5,141,37,11,7,0,3.97,-1.5434,0.4414,11,11,9,10,12,2,5,9,2,17,20,15,1,1,0,0,0,0,0,0,0,16,6,17,19,19,20,8,1,0,1,0,1,0,1,0,1,0,0.237,0.291,0.391,0.682,0.154,0.281
20556,Jared Arbuckle,C,DET,30,178,L,R,12,37,115,124,15,5,0,0,7,0,0,30,8,3,1,0,4.25,-0.9353,-0.5159,9,11,5,11,11,1,4,8,6,3,5,9,10,11,0,10,0,0,0,0,0,0,0,1,4,1,5,1,1,0,0,1,1,0,1,0,0,1,0.174,0.234,0.217,0.451,0.043,0.235
27363,Luis Arguelles,SS,VAN,21,189,R,R,6,26,83,87,13,3,0,1,4,1,0,31,3,2,0,0,3.63,-0.5072,-0.5482,13,13,3,7,13,17,20,15,19,18,20,13,1,1,0,0,0,3,2,18,0,4,4,20,18,17,16,13,1,0,1,0,1,0,0,1,1,0,0.205,0.230,0.277,0.507,0.072,0.308
42456,Juan Soto,RF,OAK,22,194,L,L,7,154,611,672,90,32,4,25,79,7,1,95,37,13,16,6,3.62,1.1425,0.9074,14,12,14,7,17,4,6,7,1,11,16,15,1,1,0,0,0,0,0,0,13,0,12,10,16,18,4,1,1,0,1,0,1,0,0,1,1,0,0.247,0.304,0.435,0.739,0.188,0.253
32654,Jeff Haws,1B,MTL,24,201,L,R,6,64,224,246,24,14,0,9,31,2,1,70,18,3,1,0,4.27,0.041,-0.5578,13,16,14,10,13,5,5,5,3,1,3,4,1,1,0,0,11,0,0,0,0,0,0,1,4,2,4,2,0,0,1,0,1,0,1,0,0,0,0.210,0.269,0.393,0.662,0.183,0.259
39910,J.R. Fales,3B,ARI,28,179,R,R,8,158,610,672,85,29,1,31,98,6,0,143,53,20,3,3,4.09,-1.6262999999999999,1.9439000000000002,14,15,16,10,14,11,8,18,7,6,9,15,1,1,0,0,0,0,12,0,0,0,0,4,14,8,3,1,1,0,0,1,0,0,1,0,0,1,0.239,0.301,0.443,0.743,0.203,0.260
41234,Christian Yelich Jr.,RF,DET,23,189,L,R,6,162,643,667,102,23,6,43,104,3,3,219,15,6,3,1,3.72,-0.0969,3.3927,17,11,16,6,10,5,4,15,4,17,20,18,1,1,0,0,0,0,0,0,0,16,20,19,18,13,12,7,0,1,0,1,0,0,0,1,0,0,0.271,0.289,0.526,0.815,0.255,0.341
33969,Sergio Machado,LF,LAD,24,188,L,L,6,106,223,237,48,14,0,7,28,1,1,23,11,2,1,2,3.29,-0.5704,0.5228,15,16,9,6,19,6,6,5,1,10,16,13,1,1,0,0,2,0,0,0,13,2,1,16,8,2,6,5,0,1,1,0,1,0,0,1,1,0,0.309,0.343,0.466,0.810,0.157,0.320
34911,Butch Engel,C,TOR,27,184,R,R,9,90,301,358,41,11,0,5,30,1,0,77,54,20,2,0,5.44,-1.9744,0.3536,9,11,7,19,13,1,2,3,2,1,2,2,12,6,0,7,0,0,0,0,0,0,0,1,7,10,4,2,1,0,0,0,1,0,1,0,0,0,0.189,0.316,0.276,0.591,0.086,0.236
35914,Layne Dugles,2B,TOR,23,185,L,R,6,2,3,5,1,0,0,0,1,0,0,0,1,0,1,0,6.33,0.0369,0.068,12,14,4,8,16,18,14,7,14,18,15,13,1,2,0,0,18,18,0,12,0,16,0,20,11,8,6,1,1,0,1,0,1,0,1,0,1,0,0.333,0.600,0.333,0.933,0.000,0.333
37927,Tye Bostock,C,MIA,27,189,L,R,11,137,512,557,81,36,2,24,74,1,0,83,34,24,8,5,3.59,0.4943,4.0898,16,17,12,8,16,1,2,2,1,1,2,2,15,15,0,16,0,0,0,0,0,0,0,2,12,9,6,4,0,1,0,0,0,1,0,0,0,0,0.279,0.333,0.498,0.831,0.219,0.293
38729,Dashawn Judon,C,LVS,27,197,L,R,9,138,497,537,60,28,1,14,59,2,1,172,33,14,4,0,4.29,-2.8466,0.0865,12,16,10,10,15,2,2,4,2,3,10,4,13,8,0,11,0,0,0,0,0,0,0,9,5,1,4,6,1,0,1,0,0,1,0,0,1,0,0.207,0.261,0.352,0.613,0.145,0.284
19911,Rahim Kidd,RF,LAA,33,185,L,L,21,143,499,568,77,22,0,41,85,4,0,120,63,12,2,4,4.43,2.8626,3.7846,14,11,13,12,12,1,2,1,2,8,16,17,1,1,0,0,0,0,0,0,3,0,11,3,15,19,9,1,1,0,0,1,1,0,1,0,0,0,0.281,0.361,0.571,0.932,0.291,0.289
